ID,Stagione,Giornata,Data,CASA,TRAS,GC,GT
19474817ROMINT,1947-48,17,11/01/1948,ROMA,INTER,2.0,3.0
19474817VICLAZ,1947-48,17,11/01/1948,VICENZA,LAZIO,2.0,1.0
19474818BARBOL,1947-48,18,18/01/1948,BARI,BOLOGNA,1.0,1.0
19474818FIOATA,1947-48,18,18/01/1948,FIORENTINA,ATALANTA,2.0,0.0
19474818LAZALE,1947-48,18,18/01/1948,LAZIO,ALESSANDRIA,1.0,0.0
19474818LUCVIC,1947-48,18,18/01/1948,LUCCHESE,VICENZA,1.0,1.0
19474818MODPRO,1947-48,18,18/01/1948,MODENA,PRO PATRIA,1.0,0.0
19474818NAPMIL,1947-48,18,18/01/1948,NAPOLI,MILAN,0.0,2.0
19474818SALJUV,1947-48,18,18/01/1948,SALERNITANA,JUVENTUS,0.0,0.0
19474818SAMLIV,1947-48,18,18/01/1948,SAMPDORIA,LIVORNO,1.0,1.0
19474818TORGEN,1947-48,18,18/01/1948,TORINO,GENOA,2.0,1.0
19474818TRIROM,1947-48,18,18/01/1948,TRIESTINA,ROMA,2.0,0.0
19474819ATALIV,1947-48,19,25/01/1948,ATALANTA,LIVORNO,3.0,1.0
19474819BOLSAL,1947-48,19,25/01/1948,BOLOGNA,SALERNITANA,4.0,0.0
19474819FIOLAZ,1947-48,19,25/01/1948,FIORENTINA,LAZIO,4.0,1.0
19474819JUVBAR,1947-48,19,25/01/1948,JUVENTUS,BARI,6.0,0.0
19474819MILTOR,1947-48,19,25/01/1948,MILAN,TORINO,3.0,2.0
19474819NAPINT,1947-48,19,25/01/1948,NAPOLI,INTER,3.0,0.0
19474819PROVIC,1947-48,19,25/01/1948,PRO PATRIA,VICENZA,2.0,0.0
19474819ROMLUC,1947-48,19,25/01/1948,ROMA,LUCCHESE,4.0,2.0
19474819SAMMOD,1947-48,19,25/01/1948,SAMPDORIA,MODENA,0.0,0.0
19474819TRIGEN,1947-48,19,25/01/1948,TRIESTINA,GENOA,1.0,0.0
19474820ALESAM,1947-48,20,04/04/1948,ALESSANDRIA,SAMPDORIA,1.0,1.0
19474820ATAPRO,1947-48,20,01/02/1948,ATALANTA,PRO PATRIA,2.0,2.0
19474820GENFIO,1947-48,20,01/02/1948,GENOA,FIORENTINA,1.0,2.0
19474820INTTRI,1947-48,20,01/02/1948,INTER,TRIESTINA,1.0,1.0
19474820JUVBOL,1947-48,20,01/02/1948,JUVENTUS,BOLOGNA,0.0,1.0
19474820LIVBAR,1947-48,20,01/02/1948,LIVORNO,BARI,1.0,1.0
19474820LUCNAP,1947-48,20,01/02/1948,LUCCHESE,NAPOLI,2.0,1.0
19474820MODTOR,1947-48,20,01/02/1948,MODENA,TORINO,0.0,3.0
19474820SALROM,1947-48,20,01/02/1948,SALERNITANA,ROMA,0.0,1.0
19474820VICMIL,1947-48,20,01/02/1948,VICENZA,MILAN,0.0,0.0
19474821ALEMIL,1947-48,21,08/02/1948,ALESSANDRIA,MILAN,2.0,2.0
19474821BARNAP,1947-48,21,08/02/1948,BARI,NAPOLI,2.0,1.0
19474821BOLGEN,1947-48,21,08/02/1948,BOLOGNA,GENOA,4.0,2.0
19474821FIOVIC,1947-48,21,08/02/1948,FIORENTINA,VICENZA,1.0,2.0
19474821INTSAL,1947-48,21,08/02/1948,INTER,SALERNITANA,2.0,1.0
19474821LIVLUC,1947-48,21,08/02/1948,LIVORNO,LUCCHESE,2.0,0.0
19474821PROJUV,1947-48,21,08/02/1948,PRO PATRIA,JUVENTUS,2.0,3.0
19474821ROMMOD,1947-48,21,08/02/1948,ROMA,MODENA,0.0,0.0
19474821SAMLAZ,1947-48,21,08/02/1948,SAMPDORIA,LAZIO,2.0,1.0
19474821TRIATA,1947-48,21,08/02/1948,TRIESTINA,ATALANTA,1.0,1.0
19474822BARATA,1947-48,22,15/02/1948,BARI,ATALANTA,3.0,0.0
19474822GENLUC,1947-48,22,15/02/1948,GENOA,LUCCHESE,1.0,1.0
19474822JUVALE,1947-48,22,15/02/1948,JUVENTUS,ALESSANDRIA,6.0,1.0
19474822MILLAZ,1947-48,22,15/02/1948,MILAN,LAZIO,5.0,2.0
19474822MODINT,1947-48,22,15/02/1948,MODENA,INTER,2.0,0.0
19474822NAPTOR,1947-48,22,15/02/1948,NAPOLI,TORINO,0.0,0.0
19474822PROBOL,1947-48,22,15/02/1948,PRO PATRIA,BOLOGNA,1.0,0.0
19474822ROMFIO,1947-48,22,15/02/1948,ROMA,FIORENTINA,0.0,1.0
19474822TRISAM,1947-48,22,15/02/1948,TRIESTINA,SAMPDORIA,2.0,0.0
19474822VICLIV,1947-48,22,15/02/1948,VICENZA,LIVORNO,1.0,0.0
19474823BOLLUC,1947-48,23,04/03/1948,BOLOGNA,LUCCHESE,2.0,2.0
19474823FIOMOD,1947-48,23,22/02/1948,FIORENTINA,MODENA,4.0,2.0
19474823INTATA,1947-48,23,22/02/1948,INTER,ATALANTA,0.0,3.0
19474823LAZSAL,1947-48,23,22/02/1948,LAZIO,SALERNITANA,3.0,1.0
19474823LIVROM,1947-48,23,22/02/1948,LIVORNO,ROMA,2.0,1.0
19474823NAPGEN,1947-48,23,22/02/1948,NAPOLI,GENOA,3.0,0.0
19474823PROMIL,1947-48,23,22/02/1948,PRO PATRIA,MILAN,2.0,3.0
19474823SAMJUV,1947-48,23,22/02/1948,SAMPDORIA,JUVENTUS,5.0,2.0
19474823TORBAR,1947-48,23,22/02/1948,TORINO,BARI,5.0,1.0
19474823VICALE,1947-48,23,22/02/1948,VICENZA,ALESSANDRIA,0.0,3.0
19474824ALEINT,1947-48,24,29/02/1948,ALESSANDRIA,INTER,1.0,0.0
19474824ATABOL,1947-48,24,29/02/1948,ATALANTA,BOLOGNA,1.0,0.0
19474824JUVGEN,1947-48,24,29/02/1948,JUVENTUS,GENOA,2.0,1.0
19474824LUCTOR,1947-48,24,29/02/1948,LUCCHESE,TORINO,2.0,2.0
19474824MILFIO,1947-48,24,29/02/1948,MILAN,FIORENTINA,2.0,1.0
19474824MODLAZ,1947-48,24,29/02/1948,MODENA,LAZIO,2.0,0.0
19474824ROMBAR,1947-48,24,29/02/1948,ROMA,BARI,0.0,0.0
19474824SALVIC,1947-48,24,29/02/1948,SALERNITANA,VICENZA,1.0,0.0
19474824SAMPRO,1947-48,24,29/02/1948,SAMPDORIA,PRO PATRIA,5.0,3.0
19474824TRILIV,1947-48,24,29/02/1948,TRIESTINA,LIVORNO,1.0,1.0
19474825ATAJUV,1947-48,25,07/03/1948,ATALANTA,JUVENTUS,0.0,0.0
19474825BARVIC,1947-48,25,07/03/1948,BARI,VICENZA,1.0,0.0
19474825BOLALE,1947-48,25,07/03/1948,BOLOGNA,ALESSANDRIA,3.0,2.0
19474825FIOPRO,1947-48,25,07/03/1948,FIORENTINA,PRO PATRIA,1.0,0.0
19474825GENMIL,1947-48,25,07/03/1948,GENOA,MILAN,3.0,1.0
19474825INTSAM,1947-48,25,07/03/1948,INTER,SAMPDORIA,2.0,4.0
19474825LAZNAP,1947-48,25,07/03/1948,LAZIO,NAPOLI,0.0,0.0
19474825LIVMOD,1947-48,25,07/03/1948,LIVORNO,MODENA,1.0,1.0
19474825SALTRI,1947-48,25,07/03/1948,SALERNITANA,TRIESTINA,2.0,2.0
19474825TORROM,1947-48,25,07/03/1948,TORINO,ROMA,4.0,1.0
19474826ALEGEN,1947-48,26,14/03/1948,ALESSANDRIA,GENOA,0.0,0.0
19474826BARTRI,1947-48,26,14/03/1948,BARI,TRIESTINA,0.0,0.0
19474826JUVINT,1947-48,26,14/03/1948,JUVENTUS,INTER,2.0,0.0
19474826LUCSAL,1947-48,26,14/03/1948,LUCCHESE,SALERNITANA,1.0,0.0
19474826MILLIV,1947-48,26,14/03/1948,MILAN,LIVORNO,2.0,0.0
19474826MODATA,1947-48,26,14/03/1948,MODENA,ATALANTA,2.0,0.0
19474826NAPFIO,1947-48,26,14/03/1948,NAPOLI,FIORENTINA,3.0,0.0
19474826PROLAZ,1947-48,26,14/03/1948,PRO PATRIA,LAZIO,1.0,1.0
19474826ROMBOL,1947-48,26,14/03/1948,ROMA,BOLOGNA,0.0,2.0
19474826VICTOR,1947-48,26,14/03/1948,VICENZA,TORINO,0.0,4.0
19474827ATASAM,1947-48,27,21/03/1948,ATALANTA,SAMPDORIA,2.0,0.0
19474827BOLMIL,1947-48,27,21/03/1948,BOLOGNA,MILAN,1.0,0.0
19474827FIOLUC,1947-48,27,21/03/1948,FIORENTINA,LUCCHESE,2.0,0.0
19474827GENMOD,1947-48,27,21/03/1948,GENOA,MODENA,2.0,0.0
19474827INTLAZ,1947-48,27,21/03/1948,INTER,LAZIO,1.0,1.0
19474827LIVALE,1947-48,27,21/03/1948,LIVORNO,ALESSANDRIA,1.0,0.0
19474827SALBAR,1947-48,27,21/03/1948,SALERNITANA,BARI,1.0,0.0
19474827TORPRO,1947-48,27,21/03/1948,TORINO,PRO PATRIA,4.0,1.0
19474827TRIJUV,1947-48,27,21/03/1948,TRIESTINA,JUVENTUS,1.0,0.0
19474827VICNAP,1947-48,27,21/03/1948,VICENZA,NAPOLI,2.0,1.0
19474828ALENAP,1947-48,28,28/03/1948,ALESSANDRIA,NAPOLI,2.0,2.0
19474828ATAROM,1947-48,28,28/03/1948,ATALANTA,ROMA,1.0,1.0
19474828JUVTOR,1947-48,28,28/03/1948,JUVENTUS,TORINO,1.0,1.0
19474828LAZGEN,1947-48,28,28/03/1948,LAZIO,GENOA,3.0,0.0
19474828LUCINT,1947-48,28,28/03/1948,LUCCHESE,INTER,1.0,1.0
19474828MILTRI,1947-48,28,28/03/1948,MILAN,TRIESTINA,1.0,1.0
19474828MODVIC,1947-48,28,28/03/1948,MODENA,VICENZA,2.0,0.0
19474828PROLIV,1947-48,28,28/03/1948,PRO PATRIA,LIVORNO,2.0,0.0
19474828SALFIO,1947-48,28,28/03/1948,SALERNITANA,FIORENTINA,2.0,0.0
19474828SAMBOL,1947-48,28,28/03/1948,SAMPDORIA,BOLOGNA,2.0,0.0
19474829ALEATA,1947-48,29,11/04/1948,ALESSANDRIA,ATALANTA,0.0,1.0
19474829INTMIL,1947-48,29,11/04/1948,INTER,MILAN,0.0,2.0
19474829LAZJUV,1947-48,29,11/04/1948,LAZIO,JUVENTUS,0.0,0.0
19474829LIVFIO,1947-48,29,11/04/1948,LIVORNO,FIORENTINA,2.0,2.0
19474829MODBAR,1947-48,29,11/04/1948,MODENA,BARI,2.0,0.0
19474829NAPSAL,1947-48,29,11/04/1948,NAPOLI,SALERNITANA,0.0,0.0
19474829PROROM,1947-48,29,11/04/1948,PRO PATRIA,ROMA,2.0,2.0
19474829TORBOL,1947-48,29,11/04/1948,TORINO,BOLOGNA,5.0,1.0
19474829TRILUC,1947-48,29,11/04/1948,TRIESTINA,LUCCHESE,4.0,1.0
19474829VICSAM,1947-48,29,11/04/1948,VICENZA,SAMPDORIA,3.0,2.0
19474830ATAMIL,1947-48,30,17/04/1948,ATALANTA,MILAN,1.0,0.0
19474830BOLVIC,1947-48,30,17/04/1948,BOLOGNA,VICENZA,2.0,1.0
19474830FIOBAR,1947-48,30,17/04/1948,FIORENTINA,BARI,2.0,0.0
19474830INTLIV,1947-48,30,15/04/1948,INTER,LIVORNO,1.0,0.0
19474830JUVNAP,1947-48,30,21/04/1948,JUVENTUS,NAPOLI,1.0,3.0
19474830LUCALE,1947-48,30,17/04/1948,LUCCHESE,ALESSANDRIA,2.0,1.0
19474830ROMLAZ,1947-48,30,21/04/1948,ROMA,LAZIO,0.0,2.0
19474830SALTOR,1947-48,30,17/04/1948,SALERNITANA,TORINO,1.0,4.0
19474830SAMGEN,1947-48,30,22/04/1948,SAMPDORIA,GENOA,1.0,1.0
19474830TRIPRO,1947-48,30,17/04/1948,TRIESTINA,PRO PATRIA,4.0,1.0
19474831ALEMOD,1947-48,31,25/04/1948,ALESSANDRIA,MODENA,0.0,0.0
19474831BARLUC,1947-48,31,25/04/1948,BARI,LUCCHESE,1.0,0.0
19474831BOLFIO,1947-48,31,25/04/1948,BOLOGNA,FIORENTINA,1.0,0.0
19474831GENINT,1947-48,31,25/04/1948,GENOA,INTER,2.0,1.0
19474831LAZTRI,1947-48,31,25/04/1948,LAZIO,TRIESTINA,3.0,1.0
19474831LIVJUV,1947-48,31,25/04/1948,LIVORNO,JUVENTUS,0.0,0.0
19474831MILROM,1947-48,31,25/04/1948,MILAN,ROMA,2.0,2.0
19474831PRONAP,1947-48,31,25/04/1948,PRO PATRIA,NAPOLI,3.0,1.0
19474831SALATA,1947-48,31,25/04/1948,SALERNITANA,ATALANTA,0.0,0.0
19474831TORSAM,1947-48,31,25/04/1948,TORINO,SAMPDORIA,3.0,2.0
19474832ATALAZ,1947-48,32,02/05/1948,ATALANTA,LAZIO,5.0,0.0
19474832BARINT,1947-48,32,02/05/1948,BARI,INTER,2.0,1.0
19474832FIOTRI,1947-48,32,02/05/1948,FIORENTINA,TRIESTINA,2.0,1.0
19474832GENPRO,1947-48,32,02/05/1948,GENOA,PRO PATRIA,4.0,1.0
19474832LIVBOL,1947-48,32,02/05/1948,LIVORNO,BOLOGNA,2.0,0.0
19474832MILLUC,1947-48,32,02/05/1948,MILAN,LUCCHESE,1.0,2.0
19474832MODSAL,1947-48,32,02/05/1948,MODENA,SALERNITANA,1.0,0.0
19474832NAPSAM,1947-48,32,02/05/1948,NAPOLI,SAMPDORIA,3.0,1.0
19474832ROMVIC,1947-48,32,02/05/1948,ROMA,VICENZA,2.0,0.0
19474832TORALE,1947-48,32,02/05/1948,TORINO,ALESSANDRIA,10.0,0.0
19474833ALEBAR,1947-48,33,06/05/1948,ALESSANDRIA,BARI,1.0,0.0
19474833INTTOR,1947-48,33,06/05/1948,INTER,TORINO,0.0,1.0
19474833JUVMIL,1947-48,33,06/05/1948,JUVENTUS,MILAN,2.0,1.0
19474833LAZLIV,1947-48,33,06/05/1948,LAZIO,LIVORNO,4.0,1.0
19474833LUCATA,1947-48,33,06/05/1948,LUCCHESE,ATALANTA,1.0,1.0
19474833MODNAP,1947-48,33,06/05/1948,MODENA,NAPOLI,1.0,0.0
19474833SALPRO,1947-48,33,06/05/1948,SALERNITANA,PRO PATRIA,5.0,0.0
19474833SAMROM,1947-48,33,06/05/1948,SAMPDORIA,ROMA,2.0,1.0
19474833TRIBOL,1947-48,33,06/05/1948,TRIESTINA,BOLOGNA,1.0,0.0
19474833VICGEN,1947-48,33,06/05/1948,VICENZA,GENOA,0.0,3.0
19474834ALEFIO,1947-48,34,09/05/1948,ALESSANDRIA,FIORENTINA,1.0,0.0
19474834BARLAZ,1947-48,34,09/05/1948,BARI,LAZIO,2.0,1.0
19474834BOLMOD,1947-48,34,09/05/1948,BOLOGNA,MODENA,3.0,3.0
19474834LIVGEN,1947-48,34,09/05/1948,LIVORNO,GENOA,1.0,1.0
19474834LUCJUV,1947-48,34,09/05/1948,LUCCHESE,JUVENTUS,2.0,2.0
19474834PROINT,1947-48,34,09/05/1948,PRO PATRIA,INTER,2.0,0.0
19474834ROMNAP,1947-48,34,09/05/1948,ROMA,NAPOLI,1.0,0.0
19474834SAMSAL,1947-48,34,09/05/1948,SAMPDORIA,SALERNITANA,6.0,3.0
19474834TORATA,1947-48,34,09/05/1948,TORINO,ATALANTA,4.0,0.0
19474834VICTRI,1947-48,34,09/05/1948,VICENZA,TRIESTINA,1.0,1.0
19474835FIOSAM,1947-48,35,23/05/1948,FIORENTINA,SAMPDORIA,4.0,3.0
19474835GENBAR,1947-48,35,23/05/1948,GENOA,BARI,2.0,2.0
19474835INTVIC,1947-48,35,23/05/1948,INTER,VICENZA,2.0,0.0
19474835JUVROM,1947-48,35,23/05/1948,JUVENTUS,ROMA,3.0,0.0
19474835LAZBOL,1947-48,35,23/05/1948,LAZIO,BOLOGNA,2.0,1.0
19474835MODMIL,1947-48,35,23/05/1948,MODENA,MILAN,1.0,0.0
19474835NAPLIV,1947-48,35,23/05/1948,NAPOLI,LIVORNO,3.0,0.0
19474835PROLUC,1947-48,35,23/05/1948,PRO PATRIA,LUCCHESE,5.0,1.0
19474835SALALE,1947-48,35,23/05/1948,SALERNITANA,ALESSANDRIA,1.0,0.0
19474835TRITOR,1947-48,35,23/05/1948,TRIESTINA,TORINO,0.0,0.0
19474836BOLINT,1947-48,36,27/05/1948,BOLOGNA,INTER,1.0,0.0
19474836FIOTOR,1947-48,36,27/05/1948,FIORENTINA,TORINO,1.0,2.0
19474836GENSAL,1947-48,36,27/05/1948,GENOA,SALERNITANA,3.0,1.0
19474836JUVVIC,1947-48,36,27/05/1948,JUVENTUS,VICENZA,6.0,0.0
19474836LUCLAZ,1947-48,36,27/05/1948,LUCCHESE,LAZIO,2.0,1.0
19474836MILSAM,1947-48,36,27/05/1948,MILAN,SAMPDORIA,1.0,0.0
19474836NAPATA,1947-48,36,27/05/1948,NAPOLI,ATALANTA,1.0,1.0
19474836PROBAR,1947-48,36,27/05/1948,PRO PATRIA,BARI,2.0,0.0
19474836ROMALE,1947-48,36,27/05/1948,ROMA,ALESSANDRIA,4.0,1.0
19474836TRIMOD,1947-48,36,27/05/1948,TRIESTINA,MODENA,1.0,0.0
19474837ALEPRO,1947-48,37,30/05/1948,ALESSANDRIA,PRO PATRIA,2.0,5.0
19474837BARMIL,1947-48,37,30/05/1948,BARI,MILAN,1.0,0.0
19474837INTFIO,1947-48,37,30/05/1948,INTER,FIORENTINA,4.0,1.0
19474837LIVSAL,1947-48,37,30/05/1948,LIVORNO,SALERNITANA,3.0,0.0
19474837MODJUV,1947-48,37,30/05/1948,MODENA,JUVENTUS,0.0,1.0
19474837NAPTRI,1947-48,37,30/05/1948,NAPOLI,TRIESTINA,1.0,0.0
19474837ROMGEN,1947-48,37,30/05/1948,ROMA,GENOA,3.0,0.0
19474837SAMLUC,1947-48,37,30/05/1948,SAMPDORIA,LUCCHESE,4.0,1.0
19474837TORLAZ,1947-48,37,30/05/1948,TORINO,LAZIO,4.0,3.0
19474837VICATA,1947-48,37,30/05/1948,VICENZA,ATALANTA,1.0,0.0
19474838ATAGEN,1947-48,38,06/06/1948,ATALANTA,GENOA,2.0,1.0
19474838BOLNAP,1947-48,38,06/06/1948,BOLOGNA,NAPOLI,0.0,1.0
19474838FIOJUV,1947-48,38,06/06/1948,FIORENTINA,JUVENTUS,2.0,4.0
19474838INTROM,1947-48,38,06/06/1948,INTER,ROMA,3.0,2.0
19474838LAZVIC,1947-48,38,06/06/1948,LAZIO,VICENZA,2.0,1.0
19474838LUCMOD,1947-48,38,06/06/1948,LUCCHESE,MODENA,2.0,0.0
19474838SALMIL,1947-48,38,06/06/1948,SALERNITANA,MILAN,4.0,3.0
19474838SAMBAR,1947-48,38,06/06/1948,SAMPDORIA,BARI,0.0,1.0
19474838TORLIV,1947-48,38,06/06/1948,TORINO,LIVORNO,5.0,2.0
19474838TRIALE,1947-48,38,06/06/1948,TRIESTINA,ALESSANDRIA,2.0,1.0
19474839ALELAZ,1947-48,39,13/06/1948,ALESSANDRIA,LAZIO,2.0,2.0
19474839ATAFIO,1947-48,39,13/06/1948,ATALANTA,FIORENTINA,1.0,0.0
19474839BOLBAR,1947-48,39,13/06/1948,BOLOGNA,BARI,0.0,0.0
19474839GENTOR,1947-48,39,13/06/1948,GENOA,TORINO,1.0,2.0
19474839JUVSAL,1947-48,39,13/06/1948,JUVENTUS,SALERNITANA,2.0,0.0
19474839LIVSAM,1947-48,39,13/06/1948,LIVORNO,SAMPDORIA,1.0,1.0
19474839MILNAP,1947-48,39,13/06/1948,MILAN,NAPOLI,3.0,0.0
19474839PROMOD,1947-48,39,13/06/1948,PRO PATRIA,MODENA,0.0,1.0
19474839ROMTRI,1947-48,39,13/06/1948,ROMA,TRIESTINA,1.0,3.0
19474839VICLUC,1947-48,39,13/06/1948,VICENZA,LUCCHESE,1.0,3.0
19474840BARJUV,1947-48,40,20/06/1948,BARI,JUVENTUS,2.0,1.0
19474840GENTRI,1947-48,40,20/06/1948,GENOA,TRIESTINA,2.0,1.0
19474840INTNAP,1947-48,40,20/06/1948,INTER,NAPOLI,1.0,0.0
19474840LAZFIO,1947-48,40,20/06/1948,LAZIO,FIORENTINA,5.0,0.0
19474840LIVATA,1947-48,40,20/06/1948,LIVORNO,ATALANTA,2.0,0.0
19474840LUCROM,1947-48,40,20/06/1948,LUCCHESE,ROMA,2.0,2.0
19474840MODSAM,1947-48,40,20/06/1948,MODENA,SAMPDORIA,1.0,1.0
19474840SALBOL,1947-48,40,20/06/1948,SALERNITANA,BOLOGNA,2.0,0.0
19474840TORMIL,1947-48,40,20/06/1948,TORINO,MILAN,2.0,1.0
19474840VICPRO,1947-48,40,20/06/1948,VICENZA,PRO PATRIA,1.0,0.0
19474841BARLIV,1947-48,41,27/06/1948,BARI,LIVORNO,3.0,0.0
19474841BOLJUV,1947-48,41,27/06/1948,BOLOGNA,JUVENTUS,1.0,1.0
19474841FIOGEN,1947-48,41,27/06/1948,FIORENTINA,GENOA,4.0,0.0
19474841MILVIC,1947-48,41,27/06/1948,MILAN,VICENZA,3.0,2.0
19474841NAPLUC,1947-48,41,27/06/1948,NAPOLI,LUCCHESE,5.0,0.0
19474841PROATA,1947-48,41,27/06/1948,PRO PATRIA,ATALANTA,2.0,0.0
19474841ROMSAL,1947-48,41,27/06/1948,ROMA,SALERNITANA,1.0,0.0
19474841SAMALE,1947-48,41,27/06/1948,SAMPDORIA,ALESSANDRIA,4.0,0.0
19474841TORMOD,1947-48,41,27/06/1948,TORINO,MODENA,5.0,2.0
19474841TRIINT,1947-48,41,27/06/1948,TRIESTINA,INTER,4.0,3.0
19474842ATATRI,1947-48,42,04/07/1948,ATALANTA,TRIESTINA,3.0,1.0
19474842GENBOL,1947-48,42,04/07/1948,GENOA,BOLOGNA,7.0,2.0
19474842JUVPRO,1947-48,42,04/07/1948,JUVENTUS,PRO PATRIA,0.0,4.0
19474842LAZSAM,1947-48,42,04/07/1948,LAZIO,SAMPDORIA,3.0,3.0
19474842LUCLIV,1947-48,42,04/07/1948,LUCCHESE,LIVORNO,2.0,2.0
19474842MILALE,1947-48,42,04/07/1948,MILAN,ALESSANDRIA,1.0,3.0
19474842MODROM,1947-48,42,04/07/1948,MODENA,ROMA,3.0,0.0
19474842NAPBAR,1947-48,42,04/07/1948,NAPOLI,BARI,1.0,0.0
19474842SALINT,1947-48,42,04/07/1948,SALERNITANA,INTER,1.0,0.0
19474842VICFIO,1947-48,42,04/07/1948,VICENZA,FIORENTINA,1.0,2.0
19484901BARMIL,1948-49,1,19/09/1948,BARI,MILAN,0.0,2.0
19484901BOLROM,1948-49,1,19/09/1948,BOLOGNA,ROMA,1.0,2.0
19484901FIOPAL,1948-49,1,19/09/1948,FIORENTINA,PALERMO,0.0,3.0
19484901GENPAD,1948-49,1,19/09/1948,GENOA,PADOVA,7.0,1.0
19484901INTSAM,1948-49,1,19/09/1948,INTER,SAMPDORIA,4.0,2.0
19484901LAZJUV,1948-49,1,19/09/1948,LAZIO,JUVENTUS,0.0,4.0
19484901LUCTRI,1948-49,1,19/09/1948,LUCCHESE,TRIESTINA,3.0,1.0
19484901MODLIV,1948-49,1,19/09/1948,MODENA,LIVORNO,0.0,0.0
19484901NOVATA,1948-49,1,19/09/1948,NOVARA,ATALANTA,2.0,0.0
19484901TORPRO,1948-49,1,19/09/1948,TORINO,PRO PATRIA,4.0,1.0
19484902ATATOR,1948-49,2,26/09/1948,ATALANTA,TORINO,3.0,2.0
19484902BOLPRO,1948-49,2,26/09/1948,BOLOGNA,PRO PATRIA,2.0,0.0
19484902INTNOV,1948-49,2,26/09/1948,INTER,NOVARA,5.0,0.0
19484902JUVFIO,1948-49,2,26/09/1948,JUVENTUS,FIORENTINA,3.0,2.0
19484902LIVGEN,1948-49,2,26/09/1948,LIVORNO,GENOA,2.0,2.0
19484902LUCMOD,1948-49,2,26/09/1948,LUCCHESE,MODENA,1.0,0.0
19484902PADLAZ,1948-49,2,26/09/1948,PADOVA,LAZIO,2.0,0.0
19484902PALMIL,1948-49,2,26/09/1948,PALERMO,MILAN,2.0,1.0
19484902ROMTRI,1948-49,2,26/09/1948,ROMA,TRIESTINA,4.0,2.0
19484902SAMBAR,1948-49,2,26/09/1948,SAMPDORIA,BARI,2.0,1.0
19484903FIOSAM,1948-49,3,03/10/1948,FIORENTINA,SAMPDORIA,1.0,0.0
19484903GENJUV,1948-49,3,03/10/1948,GENOA,JUVENTUS,2.0,1.0
19484903LAZINT,1948-49,3,03/10/1948,LAZIO,INTER,2.0,2.0
19484903MILATA,1948-49,3,03/10/1948,MILAN,ATALANTA,3.0,0.0
19484903MODNOV,1948-49,3,03/10/1948,MODENA,NOVARA,1.0,1.0
19484903PADBOL,1948-49,3,03/10/1948,PADOVA,BOLOGNA,2.0,0.0
19484903PALLIV,1948-49,3,03/10/1948,PALERMO,LIVORNO,4.0,2.0
19484903PROLUC,1948-49,3,03/10/1948,PRO PATRIA,LUCCHESE,0.0,2.0
19484903TORROM,1948-49,3,03/10/1948,TORINO,ROMA,4.0,0.0
19484903TRIBAR,1948-49,3,03/10/1948,TRIESTINA,BARI,2.0,0.0
19484904ATAMOD,1948-49,4,10/10/1948,ATALANTA,MODENA,2.0,0.0
19484904BARFIO,1948-49,4,10/10/1948,BARI,FIORENTINA,0.0,0.0
19484904BOLGEN,1948-49,4,10/10/1948,BOLOGNA,GENOA,2.0,2.0
19484904INTPAL,1948-49,4,10/10/1948,INTER,PALERMO,0.0,0.0
19484904JUVTRI,1948-49,4,10/10/1948,JUVENTUS,TRIESTINA,2.0,0.0
19484904LIVTOR,1948-49,4,10/10/1948,LIVORNO,TORINO,0.0,2.0
19484904LUCLAZ,1948-49,4,10/10/1948,LUCCHESE,LAZIO,2.0,1.0
19484904NOVPAD,1948-49,4,10/10/1948,NOVARA,PADOVA,2.0,1.0
19484904ROMMIL,1948-49,4,10/10/1948,ROMA,MILAN,1.0,2.0
19484904SAMPRO,1948-49,4,10/10/1948,SAMPDORIA,PRO PATRIA,4.0,4.0
19484905ATAJUV,1948-49,5,17/10/1948,ATALANTA,JUVENTUS,2.0,4.0
19484905FIONOV,1948-49,5,17/10/1948,FIORENTINA,NOVARA,2.0,0.0
19484905LIVBOL,1948-49,5,17/10/1948,LIVORNO,BOLOGNA,1.0,1.0
19484905MILINT,1948-49,5,16/10/1948,MILAN,INTER,0.0,2.0
19484905MODPAD,1948-49,5,17/10/1948,MODENA,PADOVA,0.0,2.0
19484905PROBAR,1948-49,5,17/10/1948,PRO PATRIA,BARI,0.0,1.0
19484905ROMLAZ,1948-49,5,17/10/1948,ROMA,LAZIO,1.0,1.0
19484905SAMGEN,1948-49,5,17/10/1948,SAMPDORIA,GENOA,5.0,1.0
19484905TORLUC,1948-49,5,17/10/1948,TORINO,LUCCHESE,2.0,1.0
19484905TRIPAL,1948-49,5,17/10/1948,TRIESTINA,PALERMO,3.0,1.0
19484906BARROM,1948-49,6,24/10/1948,BARI,ROMA,0.0,4.0
19484906GENINT,1948-49,6,24/10/1948,GENOA,INTER,4.0,1.0
19484906JUVTOR,1948-49,6,24/10/1948,JUVENTUS,TORINO,1.0,2.0
19484906LAZATA,1948-49,6,24/10/1948,LAZIO,ATALANTA,1.0,1.0
19484906MILTRI,1948-49,6,24/10/1948,MILAN,TRIESTINA,3.0,1.0
19484906MODSAM,1948-49,6,24/10/1948,MODENA,SAMPDORIA,2.0,1.0
19484906NOVBOL,1948-49,6,24/10/1948,NOVARA,BOLOGNA,1.0,1.0
19484906PADFIO,1948-49,6,24/10/1948,PADOVA,FIORENTINA,2.0,0.0
19484906PALLUC,1948-49,6,24/10/1948,PALERMO,LUCCHESE,1.0,3.0
19484906PROLIV,1948-49,6,24/10/1948,PRO PATRIA,LIVORNO,1.0,0.0
